skill_id,skill_name,skill_type_id,skill_type_name,skill_subtype_id,skill_subtype_name
15902,Desktop Support Management,,,,
15903,Desktop Technologies NewsBoss,,,,
15904,Desktop Transformation,,,,
15905,Desktop Video,,,,
15906,Desktop-Betriebssysteme,,,,
15907,Desktop-Datenbanken,,,,
15908,Desktop-Datenbanken und Datenanalyse,,,,
15909,DesktopServer,,,,
15910,Desmos,,,,
15911,Desserts,,,,
15912,Dessin,,,,
15913,Destination Events,,,,
15914,Destination Management,,,,
15915,Destination Marketing,,,,
15916,Destination Services,,,,
15917,Destination Weddings,,,,
15918,Destiny,,,,
15919,Destructive Testing,,,,
15920,Detail,,,,
15921,Detail Orientated,,,,
15922,Detail Orientation,,,,
15923,Detail oriented,,,,
15924,Detail oriented/organizational skills,,,,
15925,Detail-oriented,,,,
15926,Detailed Organization,,,,
15927,Detailed Planning,,,,
15928,Detailed understanding of SDLC and agile methodologies,,,,
15929,Detector Actuation Quasi Steady DETACT-QS,,,,
15930,Detention,,,,
15931,Detergents,,,,
15932,Determination,,,,
15933,Determination to Succeed,,,,
15934,Determined,,,,
15935,Determined to Succeed,,,,
15936,DetNet ViewShot,,,,
15937,Detoxification,,,,
15938,Dev C++,,,,
15939,Develop fun and effective workplace relationships,,,,
15940,Develop test-cases,,,,
15941,Developer 2000,,,,
15942,Developer 6i,,,,
15943,Developer Relations,,,,
15944,Developer Studio,,,,
15945,Developer Tools,,,,
15946,Developer/2000 by Oracle,,,,
15947,Developers,,,,
15948,Developing Client Relationships,,,,
15949,Developing Countries,,,,
15950,Developing Efficient Work Methods,,,,
15951,Developing Markets,,,,
15952,Developing New Clients,,,,
15953,Developing New Markets,,,,
15954,Developing Talent,,,,
15955,Development,,,,
15956,Development & delivery of training,,,,
15957,Development & implementation of marketing plans,,,,
15958,Development & Production of Publications,,,,
15959,Development Agreements,,,,
15960,Development and Deployment Systems Maintenance/Improvement,,,,
15961,Development and Implementation of Recruiting Processes,,,,
15962,Development and Training,,,,
15963,Development Applications,,,,
15964,Development Appraisals,,,,
15965,Development Assessment,,,,
15966,Development Centers,,,,
15967,Development Coaching,,,,
15968,Development Communications,,,,
15969,Development Control,,,,
15970,Development Coordination,,,,
15971,Development Design,,,,
15972,Development Economics,,,,
15973,Development Financing,,,,
15974,Development Management,,,,
15975,Development Models,,,,
15976,Development Monitoring,,,,
15977,Development Of Employees,,,,
15978,Development Of People,,,,
15979,Development Of Programs,,,,
15980,Development Of Promotional Materials,,,,
15981,Development of Sales,,,,
15982,Development of strategic marketing plans,,,,
15983,Development of Strategy,,,,
15984,Development Operations,,,,
15985,Development Operations (DevOps),,,,
15986,Development Planning,,,,
15987,Development Programs,,,,
15988,Development Projects,,,,
15989,Development Services Providers,,,,
15990,Development Sites,,,,
15991,Development Strategy,,,,
15992,Development Studies,,,,
15993,Development Testing,,,,
15994,Development Tools,,,,
15995,Development Training,,,,
15996,Development Work,,,,
15997,Development/Construction,,,,
15998,Developmental,,,,
15999,Developmental Biology,,,,
16000,Developmental Disabilities,,,,
16001,Developmental Education,,,,
16002,Developmental Psychology,,,,
16003,Developmental Psychopathology,,,,
16004,Developmental Writing,,,,
16005,Developments,,,,
16006,Développement d'applications mobiles,,,,
16007,Développement de bases de données,,,,
16008,Développement de carrière,,,,
16009,Développement de jeux,,,,
16010,Développement de jeux vidéo,,,,
16011,Développement de sites e-commerce,,,,
16012,Développement personnel,,,,
16013,Développement professionnel,,,,
16014,Développement web back-end,,,,
16015,Développement web front-end,,,,
16016,DevExpress,,,,
16017,DevExpress Controls,,,,
16018,Deviation Management,,,,
16019,Deviations,,,,
16020,Device Anywhere,,,,
16021,Device As A Service,,,,
16022,Device Central,,,,
16023,Device Characterization,,,,
16024,Device Design,,,,
16025,Device Development,,,,
16026,Device driver software,,,,
16027,Device Drivers,,,,
16028,Device Engineering,,,,
16029,Device Integration,,,,
16030,Device Modeling,,,,
16031,Device Physics,,,,
16032,Device Security,,,,
16033,DeviceNet,,,,
16034,Devices,,,,
16035,Devising,,,,
16036,DevOps,,,,
16037,DevOps Engineer,,,,
16038,DevOps Platforms,,,,
16039,DevOps Software,,,,
16040,DevOps Tools,,,,
16041,Devotionals,,,,
16042,DevSecOps,,,,
16043,DevSecOps Software,,,,
16044,DevTrack,,,,
16045,DevWave Estimate Works,,,,
16046,Dewatering,,,,
16047,Dewey Decimal System,,,,
16048,Dex Warehouse,,,,
16049,DEXA,,,,
16050,Dexis,,,,
16051,Dexter + Cheney Spectrum Construction Software,,,,
16052,Dexterity,,,,
16053,Dexterous Robotics,,,,
16054,DFA,,,,
16055,DFA Capital Management GEMS,,,,
16056,DFD,,,,
16057,DFEH,,,,
16058,Dfine,,,,
16059,DFLSS,,,,
16060,DFM,,,,
16061,DFMA,,,,
16062,DFMEA,,,,
16063,DFP,,,,
16064,DFR,,,,
16065,DFS,,,,
16066,DFSORT,,,,
16067,DFSS,,,,
16068,DFSS Green Belt,,,,
16069,DFT,,,,
16070,DFT Compiler,,,,
16071,DFU,,,,
16072,DFX,,,,
16073,DG Sets,,,,
16074,DGA,,,,
16075,DGCC.com RecruitTrack,,,,
16076,DGFT,,,,
16077,DGGE,,,,
16078,DGPS,,,,
16079,DH+,,,,
16080,DHCP,,,,
16081,DHCP/STP/VLAN/NAT/IPv4/IPv6,,,,
16082,Dhcpd,,,,
16083,DHCPv6,,,,
16084,DHI MIKE URBAN,,,,
16085,DHI Water and Environment MIKE SHE,,,,
16086,DHS,,,,
16087,DHTML,,,,
16088,DHTMLX,,,,
16089,Dia,,,,
16090,Diabetes,,,,
16091,Diabetes Care,,,,
16092,Diabetes Education,,,,
16093,Diabetes Management,,,,
16094,Diabetic Foot Care,,,,
16095,Diabetic Neuropathy,,,,
16096,Diabetic Retinopathy,,,,
16097,Diabetology,,,,
16098,DIACAP,,,,
16099,DIAdem,,,,
16100,Diafiltration,,,,
16101,Diagnose,,,,
16102,"Diagnosis and Treatment
  Planning",,,,
16103,"Diagnosis and Treatment
 Planning",,,,
16104,Diagnostic and procedural coding software,,,,
16105,Diagnostic image review software,,,,
16106,Diagnostic scanner software,,,,
16107,Diagnostic Ultrasound,,,,
16108,DIagonstics,,,,
16109,Diagramming,,,,
16110,Diagramming software,,,,
16111,Diagrams,,,,
16112,Diagrm,,,,
16113,Dial-up Networking,,,,
16114,Dialect Coaching,,,,
16115,Dialects,,,,
16116,Dialer Management,,,,
16117,Dialers,,,,
16118,Dialing Systems,,,,
16119,Dialog,,,,
16120,Dialog DialogLink,,,,
16121,Dialog Programming,,,,
16122,Dialog Programs,,,,
16123,Dialog Systems,,,,
16124,Dialogflow,,,,
16125,Dialogue Editing,,,,
16126,Dialogue Systems,,,,
16127,Dialogues,,,,
16128,Dialpad,,,,
16129,Dialux,,,,
16130,DIALux Lighting Design Software,,,,
16131,Dialysis,,,,
16132,Diameter,,,,
16133,Diamond Grading,,,,
16134,Diamond Grading,4,Certification Skill,,
16135,Diamonds,,,,
16136,Diary,,,,
16137,Diary Management,,,,
16138,Diarymaster,,,,
16139,Diaspora,,,,
16140,DIBELS,,,,
16141,Dibujo,,,,
16142,Dibujos de Google,,,,
16143,Dice,,,,
16144,Dice.com,,,,
16145,Dicing,,,,
16146,DICOM,,,,
16147,Dictaphone,,,,
16148,Dictation software,,,,
16149,Diction,,,,
16150,Dictionaries,,,,
16151,Didgeridoo,,,,
16152,Die Attach,,,,
16153,Die Casting,,,,
16154,Die Cutting,,,,
16155,Dielectrics,,,,
16156,Diesel,,,,
16157,Diesel Engine,,,,
16158,Diesel Generators,,,,
16159,Diet,,,,
16160,Diet Planning,,,,
16161,Dietary,,,,
16162,Dietary Supplements,,,,
16163,"Dietetic Technician, Registered (DTR)",4,Certification Skill,,
16164,Dietetics,,,,
16165,Dietitian Nutritionist License,4,Certification Skill,,
16166,DietMaster Systems Clinical Nutrition,,,,
16167,DietMaster Systems DietMaster,,,,
16168,DifEqu,,,,
16169,Different types of software testing,,,,
16170,Differential Diagnosis,,,,
16171,Differential Equations,,,,
16172,Differential Geometry,,,,
16173,Differential Privacy,,,,
16174,Differential Scanning Calorimetry,,,,
16175,Differential Scanning Calorimetry (DSC),,,,
16176,Differentials,,,,
16177,Differentiated Instruction,,,,
16178,Differentiation,,,,
16179,Differentiation Strategies,,,,
16180,Difficult Situations,,,,
16181,Diffraction,,,,
16182,Diffraction Limited MaxIm DL,,,,
16183,DiffServ,,,,
16184,Diffusion,,,,
16185,Diffusion Of Innovation,,,,
16186,Diffusion Tensor Imaging,,,,
16187,Dig,,,,
16188,Digestive Disorders,,,,
16189,Digg,,,,
16190,Digging,,,,
16191,DigiBeta,,,,
16192,Digication,,,,
16193,Digicel Flipbook,,,,
16194,digiChart OB-GYN,,,,
16195,Digidesign,,,,
16196,Digidesign Control 24,,,,
16197,Digidesign Icon,,,,
16198,DigiPiano,,,,
16199,Digital,,,,
16200,Digital Accessibility Platforms,,,,
16201,Digital Accessibility Tools,,,,
16202,Digital Activation,,,,
16203,Digital Adoption,,,,
16204,Digital Adoption Platforms,,,,
16205,Digital Advertising,,,,
16206,Digital Advertising Sales,,,,
16207,Digital Advertising Strategy,,,,
16208,Digital Agency,,,,
16209,Digital analysis tests and statistics DATAS for Excel,,,,
16210,Digital analysis tests and statistics DATAS for SAS,,,,
16211,Digital Analytics,,,,
16212,Digital Analytics Software,,,,
16213,Digital Anarchy,,,,
16214,Digital Applications,,,,
16215,Digital Architecture,,,,
16216,Digital Archiving,,,,
16217,Digital Art,,,,
16218,Digital Asset Management,,,,
16219,Digital Asset Management Software,,,,
16220,Digital Assets,,,,
16221,Digital Assistants,,,,
16222,Digital Audience Engegement,,,,
16223,Digital Audio,,,,
16224,Digital Audio Advertising Software,,,,
16225,Digital Audio Workstations,,,,
16226,Digital Banking Platforms,,,,
16227,Digital Billboards,,,,
16228,Digital Broadcast,,,,
16229,Digital Business,,,,
16230,Digital Business Development,,,,
16231,Digital Business Strategy Group,,,,
16232,Digital Cable,,,,
16233,Digital Cameras,,,,
16234,Digital Campaigns,,,,
16235,Digital Capture,,,,
16236,Digital Certificates,,,,
16237,Digital Channels,,,,
16238,Digital Cinema,,,,
16239,Digital Circuit Design,,,,
16240,Digital Coach AthleticTrainer,,,,
16241,Digital Color Management,,,,
16242,Digital Comms,,,,
16243,Digital Communication,,,,
16244,Digital Communication Strategy,,,,
16245,Digital Compositing,,,,
16246,Digital Consoles,,,,
16247,Digital Content,,,,
16248,Digital Content Creation,,,,
16249,Digital contract software,,,,
16250,Digital Control,,,,
16251,Digital control systems DCS,,,,
16252,Digital Convergence,,,,
16253,Digital Conversion,,,,
16254,Digital Copyright,,,,
16255,Digital Copywriting,,,,
16256,Digital Credential Management Software,,,,
16257,Digital Crew Teamwork Project Manager,,,,
16258,Digital Culture,,,,
16259,Digital Curation,,,,
16260,Digital Currencies,,,,
16261,Digital Customer Onboarding Software,,,,
16262,Digital Customer Service Platforms,,,,
16263,Digital Darkroom,,,,
16264,Digital databases,,,,
16265,Digital Design,,,,
16266,Digital Designs,,,,
16267,Digital Dictation,,,,
16268,Digital direct control DDC energy management software,,,,
16269,Digital Direct Marketing,,,,
16270,Digital Dispatch,,,,
16271,Digital Distribution,,,,
16272,Digital Divide,,,,
16273,Digital Document Destruction Services Providers,,,,
16274,Digital Economy,,,,
16275,Digital Education,,,,
16276,Digital Electronics,,,,
16277,Digital elevation model DEM software,,,,
16278,Digital Employee Experience (DEX) Management Software,,,,
16279,Digital Engagement,,,,
16280,Digital Engineering Corporation E-MAPS,,,,
16281,Digital Equipment Corporation DIGITAL Fortran 90,,,,
16282,Digital Events,,,,
16283,digital experience,,,,
16284,Digital Experience Management,,,,
16285,Digital Experience Monitoring (DEM) Software,,,,
16286,Digital Experience Platforms (DXP),,,,
16287,Digital Fabrication,,,,
16288,Digital Film,,,,
16289,Digital Filters,,,,
16290,Digital Forensics,,,,
16291,Digital Forensics Software,,,,
16292,Digital Fundraising,,,,
16293,Digital Fusion,,,,
16294,Digital Games,,,,
16295,Digital Gateway e-automate,,,,
16296,Digital Governance,,,,
16297,Digital Governance Software,,,,
16298,Digital Hardware Design,,,,
16299,digital health,,,,
16300,Digital Healthcare OptoMize,,,,
16301,Digital History,,,,
16302,Digital Humanities,,,,
16303,Digital IC Design,,,,
16304,Digital Identity,,,,
16305,Digital Illustration,,,,
16306,Digital image collections,,,,
16307,Digital Image Correlation,,,,
16308,Digital image correlation DIC software,,,,
16309,Digital image databases,,,,
16310,Digital Image Management Solutions Crime Scene,,,,
16311,Digital Image Processing,,,,
16312,Digital image processing software,,,,
16313,Digital Images,,,,
16314,Digital Imaging,,,,
16315,Digital Imaging Communications in Medicine DICOM medical imaging software,,,,
16316,Digital Imaging Communications in Medicine DICOM software/modality management software,,,,
16317,Digital Imaging Communications in Medicine DICOM-compatible image acquisition and integration software products,,,,
16318,Digital imaging software,,,,
16319,Digital imaging system software,,,,
16320,Digital Inclusion,,,,
16321,Digital Influence,,,,
16322,Digital Innovation,,,,
16323,Digital Integration,,,,
16324,Digital Intermediate,,,,
16325,Digital Journalism,,,,
16326,Digital karyotyping software,,,,
16327,Digital Learning,,,,
16328,Digital Learning Platforms,,,,
16329,Digital Libraries,,,,
16330,Digital Lifestyle,,,,
16331,Digital Literacy,,,,
16332,Digital Logic,,,,
16333,Digital Magazines,,,,
16334,Digital Mammography,,,,
16335,Digital Manufacturing,,,,
16336,Digital Mapping,,,,
16337,Digital mapping software,,,,
16338,Digital Marketing,,,,
16339,Digital Marketing Analytics,,,,
16340,Digital Marketing Experience,,,,
16341,Digital Marketing Recruitment,,,,
16342,Digital Marketing Services,,,,
16343,Digital Marketing Stratigies,,,,
16344,Digital Matte Painting,,,,
16345,Digital Media,,,,
16346,Digital Media Certificate,4,Certification Skill,,
16347,Digital Media Integration,,,,
16348,Digital Media Management,,,,
16349,Digital Media Sales,,,,
16350,Digital Media Services,,,,
16351,Digital Media Storytelling,,,,
16352,Digital Mentoring,,,,
16353,Digital Mortgage Closing Software,,,,
16354,Digital Music Marketing,,,,
16355,Digital Networking,,,,
16356,digital ocean,,,,
16357,Digital Ocean DNS,1,Hard Skill,18,Software-based Skill
16358,Digital Painting,,,,
16359,Digital Pathology,,,,
16360,Digital Performer,,,,
16361,Digital Photo Professional,,,,
16362,Digital Photography,,,,
16363,Digital Preservation,,,,
16364,Digital Printing,,,,
16365,Digital Process Automation (DPA) Software,,,,
16366,Digital Product Development,,,,
16367,Digital Production,,,,
16368,Digital Project Management,,,,
16369,Digital Proofing,,,,
16370,Digital Publishing,,,,
16371,Digital Publishing Suite,,,,
16372,Digital Radio,,,,
16373,Digital Radiography,,,,
16374,Digital Recording,,,,
16375,Digital recruiting,,,,
16376,Digital Research,,,,
16377,Digital Resources,,,,
16378,Digital Rhetoric,,,,
16379,Digital Rights,,,,
16380,Digital Rights Management (DRM) Software,,,,
16381,Digital Sales,,,,
16382,Digital Sales Room Software,,,,
16383,Digital Scrapbooking,,,,
16384,Digital Sculpting,,,,
16385,Digital Security,,,,
16386,Digital Services,,,,
16387,Digital Signage,,,,
16388,Digital Signage Software,,,,
16389,Digital Signal 3 (DS3),,,,
16390,Digital Signal Processing,,,,
16391,Digital Signal Processing (DSP),,,,
16392,Digital Signal Processors,,,,
16393,Digital Signatures,,,,
16394,Digital Sketching,,,,
16395,Digital SLR,,,,
16396,Digital Sourcing,,,,
16397,Digital Storytelling,,,,
16398,Digital Strategy,,,,
16399,Digital Strategy and Planning,,,,
16400,Digital Subscriber Line Access Multiplexer (DSLAM),,,,
16401,Digital Supply Chain,,,,
16402,Digital Surveillance,,,,
16403,Digital systems design,,,,
16404,Digital Telephony,,,,
16405,Digital terrain modeling software,,,,
16406,Digital timing diagram editing software,,,,
16407,Digital Transformation,,,,
16408,Digital Transformation Consulting Providers,,,,
16409,Digital Trends,,,,
16410,Digital TV,,,,
16411,Digital Twin Software,,,,
16412,Digital UNIX,,,,
16413,Digital Video,,,,
16414,Digital Video Recorder (DVR),,,,
16415,Digital Wayfinding Software,,,,
16416,Digital Wealth Management,,,,
16417,Digital Wholesale,,,,
16418,Digital X-ray,,,,
16419,Digitales Malen,,,,
16420,Digitales Publizieren,,,,
16421,DigitalOcean,,,,
16422,DigitalOcean,1,Hard Skill,18,Software-based Skill
16423,Digitization,,,,
16424,Digitizing and photogrammetric software,,,,
16425,Digitizing software,,,,
16426,DigiTools Roof CAD,,,,
16427,Digium,,,,
16428,Digivey software (expert system feature),,,,
16429,Digivey software (point of sale feature),,,,
16430,Dignitary Protection,,,,
16431,Dignity,,,,
16432,Digsilent,,,,
16433,DIgSILENT PowerFactory,,,,
16434,digtial media,,,,
16435,Diigo,,,,
16436,Dilapidations,,,,
16437,Dilatometry,,,,
16438,Diligence,,,,
16439,diligent,,,,
16440,Dilution,,,,
16441,Dilutions,,,,
16442,DiMeMa CONTENTdm,,,,
16443,Dimension,,,,
16444,Dimensional Lettering,,,,
16445,Dimensional Letters,,,,
16446,Dimensional Management,,,,
16447,Dimensional Metrology,,,,
16448,Dimensional Modeling,,,,
16449,Dimensionality Reduction,,,,
16450,Dimensioning,,,,
16451,Dimensions of Professional Selling,,,,
16452,Dimple.js,,,,
16453,DIMS,,,,
16454,DIN,,,,
16455,Dinamismo,,,,
16456,Dinerware Intuitive Restaurant,,,,
16457,Dining Etiquette,,,,
16458,Dinka (Sudan),3,Langauge Skill,,
16459,Dinners,,,,
16460,Dinnerware,,,,
16461,Dinosaurs,,,,
16462,Diodes,,,,
16463,Dionex,,,,
16464,Diplomacy,,,,
16465,Diplomas,,,,
16466,Diplomate in Applied Kinesiology,4,Certification Skill,,
16467,Diplomate in Cognitive Behavioral Therapy (DCBT),4,Certification Skill,,
